time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1760554946465615000,0.077614990234375,0.2515283448531752,0.12683106061657756,0.12893515283069945,0.07135997285433987,0.9821503212842903,0.05167530690749475,0.26557055211148234
1760554946475620000,0.0876201171875,0.25041473644407175,0.126755117412384,0.1283804504603966,0.07126948946129702,0.9822395065294901,0.0515468685493538,0.26534580714237044
1760554946485624000,0.0976240234375,0.24901455102488804,0.1267181561823166,0.12768067429234703,0.07110376506805625,0.9823449448092826,0.05136665590520667,0.2651758118581594
1760554946495629000,0.107629150390625,0.24739038169819333,0.12661269580645945,0.12686264376764395,0.07083326667219653,0.9824778344284181,0.05111121868156429,0.26484175419425227
1760554946505632800,0.1176328125,0.24557165361958377,0.12632129117929394,0.12593749441824492,0.07044098534035435,0.9826525643076829,0.05076031647730575,0.26410472027643905
1760554946515637800,0.1276376953125,0.2435557462442307,0.12584452335405022,0.12490826238876625,0.06999372448917424,0.9828662911375721,0.05034777992390868,0.2629749659219985
1760554946525642000,0.13764208984375,0.24134670265115518,0.1252072965897718,0.12378069085939937,0.06954317343394345,0.9831129388173816,0.04990326969539085,0.26151045745478135
1760554946535647000,0.14764697265625,0.23901593413213912,0.12437837419275405,0.12259068528182035,0.06911174602409717,0.9833906308391802,0.04943972785860345,0.25965461085554514
1760554946545651000,0.15765087890625,0.23669881292585276,0.12336998649378618,0.12140622864992963,0.06871881739786868,0.9836877560032438,0.04897775327987546,0.25744180459298943
1760554946555656000,0.167656005859375,0.23450214937769226,0.12223908274761627,0.12028045111129348,0.06835661422410062,0.9839895362876351,0.04852732842111107,0.2549920695339584
1760554946565660000,0.177659912109375,0.23248694895261182,0.12099266585066293,0.11924545608656799,0.0680567538093994,0.9842900048497617,0.04810903059035388,0.2523263424947743
1760554946575665000,0.187664794921875,0.23069986697800138,0.11966239020060282,0.11832529268071652,0.06782797552718513,0.9845818765477068,0.04773363228604108,0.24951193071556682
1760554946585669000,0.197669189453125,0.22912691875929464,0.11829853353676904,0.11751447620458096,0.06767862966466553,0.9848594160231556,0.04740974383873518,0.24665081596514005
1760554946595674000,0.207674072265625,0.2277847393164077,0.11694517213448176,0.11682053015531144,0.06758395011804495,0.9851169276843996,0.04713051048640146,0.24382985722132478
1760554946605677800,0.217677734375,0.22666955064503236,0.11559663244438549,0.11624118140169763,0.0675393125608736,0.9853559896459622,0.046892265792896515,0.24103650278108157
1760554946615682800,0.227682861328125,0.22570047448207747,0.1142401359120993,0.11573684918389908,0.06755464824254226,0.9855830542888225,0.046693270559090345,0.2382418974483692
1760554946625686800,0.237686767578125,0.224838529359107,0.11282900616166107,0.11528525872516315,0.06759464620180644,0.9858072235574181,0.046508243106995494,0.23534524596465298
1760554946635691800,0.24769189453125,0.22398581597938932,0.11128066675334118,0.1148390130101825,0.06770677154085927,0.9860429455341833,0.0463460508860282,0.23218013302874885
1760554946645696000,0.257696044921875,0.2230745484348419,0.10954470104166965,0.11436098268381911,0.06784913430669501,0.9863007626945113,0.04617660462312449,0.2286364283757523
1760554946655700000,0.267699951171875,0.22206475478314175,0.10765958873863411,0.11383002342743269,0.06798648366374618,0.9865786658013028,0.045984576359311635,0.22478641705207025
1760554946665705000,0.277705078125,0.2208862085148285,0.10566817090666579,0.11321390920678338,0.06815051094863302,0.9868740754348317,0.04578698266605453,0.2207175310143128
1760554946675709000,0.287708984375,0.21949635078881113,0.10355630755774516,0.11248836915811315,0.06829065243292658,0.9871915438527469,0.04555545321415987,0.2163936046628029
1760554946685714000,0.2977138671875,0.21785168646442643,0.10121028019799565,0.11162860292943982,0.06839604746827607,0.9875454237761795,0.04527113914481213,0.21158171655897498
1760554946695718100,0.30771826171875,0.21588845639573234,0.09851841548981884,0.11060059258675894,0.06847439554823849,0.9879491532105691,0.044924323523771195,0.20605472228516364
1760554946705723100,0.31772314453125,0.21353817703576652,0.09536882885587848,0.1093640264094023,0.0684583840009824,0.9884163702419984,0.044468588084893054,0.19957700624004188
1760554946715726800,0.327726806640625,0.21075709489124012,0.09172873739299782,0.10789635013519087,0.06835509608960569,0.9889472251463917,0.043905329538727514,0.19208321560434652
1760554946725731800,0.33773193359375,0.2075029896329968,0.08766042881310608,0.10617801854667618,0.06817251397352245,0.9895309505855479,0.043247151121714976,0.1837006582806906
1760554946735735800,0.34773583984375,0.20382926842848698,0.08326877290799564,0.1042362620752209,0.06787897198334081,0.9901490266613314,0.042495812320088935,0.17464261313602567
1760554946745740800,0.35774072265625,0.19976587562203127,0.07863706332366309,0.1020854397769827,0.0674106244741476,0.9907883291819581,0.04163316279276964,0.16507432758461127
1760554946755745000,0.3677451171875,0.19535822598594066,0.07382193804714068,0.09974995959329766,0.06675933283159839,0.9914365737638777,0.0406663966315379,0.1551137468521821
1760554946765750000,0.37775,0.19061078158820233,0.06890458458425354,0.09723569243146879,0.06594116477245791,0.9920827072734568,0.039614914245891336,0.14492888524022607
1760554946775754000,0.38775390625,0.18555301437943825,0.06396416079234973,0.09456190193132863,0.06500059266197455,0.9927151419557644,0.03851241128267844,0.13468684190511543
1760554946785759000,0.397759033203125,0.18020550467957974,0.059105921237137087,0.0917444220388074,0.06400280647277,0.9933228959432236,0.037403993906868355,0.12460796268725613
1760554946795763000,0.407762939453125,0.17461108917445164,0.05443272799536859,0.08880929016103485,0.06300276469483708,0.9938964722336134,0.036328814674146295,0.11490635873302651
1760554946805768000,0.417767822265625,0.16884663018766927,0.050045862351753734,0.08579848075417457,0.062036315018798104,0.9944278900063181,0.03531560576545124,0.10579127520972603
1760554946815772200,0.427772216796875,0.16299808160086612,0.04601060946982291,0.08275753136214437,0.06114862992325461,0.9949127400521844,0.03439313665396873,0.0973995920200402
1760554946825777200,0.437777099609375,0.15715318343420745,0.042345029267833005,0.07973022738621079,0.06033496843840328,0.9953510775840929,0.03355998610540051,0.08976834732192181
1760554946835780900,0.44778076171875,0.15141338964696305,0.03900216095974541,0.07676481117216852,0.05955396035989444,0.9957463318820429,0.03279089874101948,0.08280147494104047
1760554946845785900,0.457785888671875,0.14584938666519118,0.035956390135703786,0.07389367970098432,0.058690556597442725,0.9961030414707298,0.032024540552837245,0.07643977980287957
1760554946855789800,0.467789794921875,0.14054877862482562,0.03314902140565248,0.07115764828670938,0.05764044147028624,0.9964256554677557,0.031202926106927435,0.07056026019335876
1760554946865794800,0.477794921875,0.1355554124166838,0.03041679888803484,0.06857518918969123,0.056402709550633846,0.9967213272643157,0.030312402049756666,0.06483691937002188
1760554946875799000,0.487799072265625,0.13094004371128326,0.027708426451513595,0.06618054081897497,0.05493217888430669,0.9969916793461571,0.029326223087608197,0.059166305911900335
1760554946885804000,0.497803955078125,0.12681446861466944,0.025063427330973963,0.06403295081406601,0.053328636624887016,0.9972316217753642,0.028296573114237958,0.05363762621503624
1760554946895808000,0.50780810546875,0.12334032127077701,0.02252517086589649,0.06221630186982829,0.05171935196887752,0.9974351913022378,0.027289367558523157,0.048349318432056095
1760554946905813200,0.517813232421875,0.12072905389759137,0.02012390918709297,0.060838418940760516,0.05024724147443633,0.9975960891973898,0.026377146135567197,0.04337415275309019
1760554946915817200,0.527817138671875,0.11904455429068365,0.01783401205716314,0.05993145399995608,0.04905816424796546,0.9977140890890219,0.025628318110119234,0.038668010369295826
1760554946925821200,0.5378212890625,0.11836209315924248,0.015553950883178704,0.059529087817687475,0.04808694326541354,0.9977922394862692,0.02500140741775089,0.034022408171907416
1760554946935826200,0.547826171875,0.11867499982358135,0.013248645677885855,0.059625840286146224,0.047241509144715664,0.9978335416313774,0.024444714095292135,0.029359176877917736
1760554946945830400,0.557830322265625,0.11982367430449263,0.011019926009897577,0.060144013703864505,0.04653255760125729,0.9978411947844529,0.02396520547202359,0.024877565578531265
1760554946955835400,0.56783544921875,0.12166539220200105,0.00908153490388405,0.061016329852897074,0.04590512284553383,0.9978177112984301,0.023544946603042863,0.020998228277689733
1760554946965839000,0.577839111328125,0.12399224550613182,0.007576399102414877,0.06214199432257403,0.045424549500003485,0.9977683458503669,0.02322342346298965,0.01800625509571709
1760554946975844000,0.587843994140625,0.12671415917830484,0.006502427938705542,0.06347543536694376,0.04509598374908806,0.9976971509375601,0.02300321993020591,0.015895855871409945
1760554946985848000,0.59784814453125,0.1297309967035575,0.005777614835391097,0.06496404594299823,0.044805646803616185,0.9976098223934527,0.022822864163376647,0.014493449222203254
1760554946995853300,0.607853271484375,0.13287950983910338,0.0053600557384010945,0.06652517091810843,0.044537934125078366,0.9975127538783388,0.02267248394457592,0.013710459197298783
1760554947005857300,0.617857177734375,0.1360070745200784,0.005213160744835627,0.06808147969425231,0.04421836104556474,0.997412163625658,0.022513152760979448,0.013465204276986604
1760554947015862300,0.6278623046875,0.1389750259933317,0.005289184073030948,0.0695625484400115,0.043817481789883435,0.9973137176821237,0.02232759585969153,0.013656705104528395
1760554947025866200,0.6378662109375,0.14164453394851823,0.005520175237178781,0.0708977689840899,0.04339930233834124,0.997222557528031,0.02214353878198557,0.01415001371819757
1760554947035871200,0.647871337890625,0.1439512921074554,0.005893292144771281,0.07205468207428138,0.04295059153972589,0.9971416299300897,0.021953696101244962,0.014917180283619259
1760554947045875200,0.657875244140625,0.14590239506744493,0.006428859022285294,0.07303736016351277,0.04252322530782149,0.9970705124496316,0.02178585221791815,0.01600309684384404
1760554947055880200,0.667880126953125,0.14754883024864665,0.007174655387361072,0.07387218163276744,0.042124627114854964,0.9970068601736964,0.021647660719607314,0.0175055751998109
1760554947065884400,0.677884521484375,0.14893817682961757,0.008189680201172455,0.07458385340287299,0.041736216378748164,0.9969485952036907,0.021534595254683646,0.019542890495833284
1760554947075889400,0.687889404296875,0.15003018415791586,0.009592430889518727,0.07515508137873049,0.041465377284744996,0.9968937846169912,0.02150929912891661,0.02236019894232136
1760554947085893000,0.69789306640625,0.15083793229373715,0.011370575648500091,0.0755924428715232,0.041360253158491116,0.9968401077629003,0.02159504484182777,0.025937044104488653
1760554947095898000,0.707898193359375,0.1513564850193493,0.013441031580944103,0.07589176579053321,0.041377883575021625,0.996787876333731,0.021763638652629497,0.030103623171019823
1760554947105902000,0.717902099609375,0.1515565749021185,0.015745921974479993,0.07603676815796807,0.04142207157308642,0.9967387175221477,0.021961515437690763,0.03473589032793917
1760554947115907000,0.727906982421875,0.15136477419840494,0.018219201783716013,0.07599012654895532,0.04154983681129724,0.9966947541249116,0.02221046385697277,0.039703948354520215
1760554947125911300,0.737911376953125,0.15100904446613933,0.0207821466985381,0.07586276678654058,0.04162475242948649,0.9966491135518576,0.022437225029818472,0.0448443450417703
1760554947135916300,0.747916259765625,0.15085303019664967,0.023387585420862136,0.07583398643808266,0.04157992642021899,0.9965897385668722,0.022608605515782025,0.05006556943023173
1760554947145920300,0.757920166015625,0.15119590867956387,0.02593979132452802,0.07605134682284868,0.041467237075776445,0.9965068578560697,0.02274834076710071,0.05518645166574858
1760554947155925200,0.76792529296875,0.15227682210698168,0.028338487076315644,0.07663218679714513,0.041305131590632475,0.9963944041907244,0.022863602076044993,0.060012812122818955
1760554947165929200,0.77792919921875,0.1540686796697329,0.03041887847465855,0.07756081282499294,0.04115438818309474,0.996258620072143,0.02297425116492807,0.0642180726779864
1760554947175934200,0.787934326171875,0.1563810747638374,0.032107715489164086,0.07874212813954119,0.04107243458924592,0.9961099976582403,0.02310157032876261,0.06765536718634382
1760554947185938400,0.7979384765625,0.15895217591583535,0.03340005469636161,0.08004473953591928,0.04099227451872751,0.9959611797765459,0.023207008424809973,0.0703034125934395
1760554947195943400,0.807943359375,0.16160722341375433,0.03429698491518797,0.08138026686729063,0.04082994653450735,0.9958216414813024,0.023244419539251993,0.07215322346918572
1760554947205947100,0.817947021484375,0.16407983047247374,0.03481029765757601,0.08261665965885777,0.040602328784035635,0.9957027084217925,0.023216882952069934,0.07322303266743359
1760554947215951000,0.827951171875,0.16621549039834443,0.03495636665976527,0.08367798616070582,0.0403373927596395,0.9956107734811975,0.02313534800839477,0.07354398768059595
1760554947225956000,0.8379560546875,0.1680155615371614,0.03478942588128048,0.08456710032839565,0.040092249491794796,0.9955439087658454,0.02303171602314626,0.07322968547482556
1760554947235960300,0.847960205078125,0.16951222787012643,0.034408270764090185,0.08530329110364769,0.03994639408693837,0.9954961490579165,0.02295397044851637,0.07248616051096099
1760554947245965300,0.85796533203125,0.17082285422586488,0.0339945098005728,0.08594801896975417,0.03989692756379492,0.9954558052741925,0.02291786238990689,0.0716809228432405
1760554947255969300,0.86796923828125,0.17207547366078438,0.03375275381161222,0.08656872205078353,0.03995849863380288,0.9954094000735827,0.022950573876648284,0.07122943726941244
1760554947265974300,0.877974365234375,0.17337201753950396,0.03382860125009232,0.08721987832966817,0.04020487813096553,0.9953464635301597,0.02310381178847798,0.07143331573415941
1760554947275978200,0.887978271484375,0.1748119494455676,0.034249058999334066,0.08795225411059908,0.040673565088125446,0.995260745762627,0.02340116856944283,0.07235296992083931
1760554947285983200,0.897983154296875,0.17648928075571904,0.03496497609995131,0.0888113280980651,0.041321786186754715,0.9951495777126974,0.023819476343322377,0.07388885618601967
1760554947295987500,0.907987548828125,0.1784352566514128,0.035849480824540744,0.08980842067414367,0.04202469898919871,0.9950173391512183,0.024286481084382777,0.07577646924889361
1760554947305992400,0.917992431640625,0.18037814266175342,0.03661420271525576,0.09080242372521481,0.04273683214516692,0.9948878881770956,0.024749092509529586,0.07742594416169173
1760554947315996200,0.92799609375,0.18196134523192395,0.03704567918490663,0.09161124892469026,0.043422237539446476,0.9947873526806745,0.025162599379288747,0.0783957779629338
