time,seconds_elapsed,z,y,x
1760555327289248800,0.063248779296875,-1.0018768310546875,-0.025787353515625,-0.0280609130859375
1760555327299254500,0.073254638671875,-0.9930877685546875,-0.0266876220703125,-0.0283966064453125
1760555327309260500,0.083260498046875,-0.9991302490234375,-0.02435302734375,-0.0225830078125
1760555327319266600,0.0932666015625,-0.9899444580078125,-0.02435302734375,-0.0221405029296875
1760555327329272800,0.10327294921875,-0.99847412109375,-0.0231475830078125,-0.0189056396484375
1760555327339278600,0.113278564453125,-0.99688720703125,-0.0220794677734375,-0.0235748291015625
1760555327349284600,0.12328466796875,-0.9970550537109375,-0.02105712890625,-0.0234375
1760555327359291600,0.133291748046875,-1.00091552734375,-0.0149688720703125,-0.0225830078125
1760555327369297700,0.143297607421875,-0.9936370849609375,-0.01446533203125,-0.0221099853515625
1760555327379303700,0.1533037109375,-0.9998016357421875,-0.0161895751953125,-0.01751708984375
1760555327389309700,0.163309814453125,-0.9945068359375,-0.0196075439453125,-0.0214080810546875
1760555327399315700,0.173315673828125,-1,-0.0181732177734375,-0.023712158203125
1760555327409321500,0.183321533203125,-0.99847412109375,-0.01885986328125,-0.0224609375
1760555327419327700,0.19332763671875,-0.994415283203125,-0.0218505859375,-0.022308349609375
1760555327429333800,0.203333740234375,-0.9978790283203125,-0.0213165283203125,-0.0231170654296875
1760555327439340500,0.213340576171875,-0.994049072265625,-0.022613525390625,-0.0235443115234375
1760555327449346600,0.2233466796875,-0.9971160888671875,-0.0238494873046875,-0.0252685546875
1760555327459352800,0.233352783203125,-0.9950103759765625,-0.025665283203125,-0.02374267578125
1760555327469358600,0.243358642578125,-0.9964141845703125,-0.0261688232421875,-0.0223388671875
1760555327479364600,0.253364501953125,-0.997314453125,-0.0224609375,-0.020111083984375
1760555327489370600,0.26337060546875,-0.9952239990234375,-0.0198974609375,-0.0199127197265625
1760555327499377000,0.273376953125,-0.99749755859375,-0.016571044921875,-0.0223388671875
1760555327509382700,0.283382568359375,-0.999908447265625,-0.0162811279296875,-0.0245819091796875
1760555327519388700,0.293388671875,-1.001708984375,-0.0143890380859375,-0.0239410400390625
1760555327529394700,0.303394775390625,-0.9988250732421875,-0.01678466796875,-0.0247039794921875
1760555327539401700,0.313401611328125,-0.997100830078125,-0.01788330078125,-0.01947021484375
1760555327549407700,0.32340771484375,-0.99749755859375,-0.016632080078125,-0.0187835693359375
1760555327559413800,0.333413818359375,-0.9962310791015625,-0.0168609619140625,-0.0189361572265625
1760555327569419500,0.34341943359375,-1.00006103515625,-0.0134429931640625,-0.0214691162109375
1760555327579425500,0.353425537109375,-1.0008697509765625,-0.0169219970703125,-0.0231170654296875
1760555327589431800,0.363431884765625,-0.9976043701171875,-0.0179595947265625,-0.0233917236328125
1760555327599437800,0.373437744140625,-0.9989166259765625,-0.0202484130859375,-0.01971435546875
1760555327609443600,0.383443603515625,-0.9970703125,-0.0220184326171875,-0.0218048095703125
1760555327619450600,0.39345068359375,-0.9976959228515625,-0.0225677490234375,-0.020538330078125
1760555327629456600,0.40345654296875,-0.9934234619140625,-0.025177001953125,-0.0222930908203125
1760555327639462700,0.413462646484375,-0.996337890625,-0.0258941650390625,-0.0220489501953125
1760555327649468700,0.42346875,-0.9950714111328125,-0.02691650390625,-0.022369384765625
1760555327659474700,0.433474609375,-0.995574951171875,-0.023651123046875,-0.02239990234375
1760555327669480400,0.44348046875,-0.9971466064453125,-0.0227203369140625,-0.0233306884765625
1760555327679486700,0.45348681640625,-0.996337890625,-0.0211029052734375,-0.0244903564453125
1760555327689492700,0.46349267578125,-0.9989013671875,-0.0233612060546875,-0.0245208740234375
1760555327699498800,0.473498779296875,-0.9968109130859375,-0.0217132568359375,-0.024200439453125
1760555327709505500,0.483505615234375,-0.9969482421875,-0.019683837890625,-0.02142333984375
1760555327719511800,0.49351171875,-0.9985198974609375,-0.019378662109375,-0.0233612060546875
1760555327729517800,0.503517822265625,-0.9957122802734375,-0.0225067138671875,-0.02435302734375
1760555327739523600,0.513523681640625,-0.99835205078125,-0.0209197998046875,-0.021759033203125
1760555327749529600,0.523529541015625,-0.9984283447265625,-0.017364501953125,-0.01995849609375
1760555327759535600,0.53353564453125,-0.998748779296875,-0.018280029296875,-0.0210418701171875
1760555327769541600,0.543541748046875,-0.99603271484375,-0.0196685791015625,-0.0217742919921875
1760555327779547600,0.553547607421875,-0.9966888427734375,-0.0212249755859375,-0.02203369140625
1760555327789553700,0.5635537109375,-0.996337890625,-0.024383544921875,-0.023681640625
1760555327799560400,0.573560546875,-0.9969940185546875,-0.0258941650390625,-0.023773193359375
1760555327809566700,0.583566650390625,-0.9924163818359375,-0.0277862548828125,-0.023193359375
1760555327819572700,0.59357275390625,-0.99542236328125,-0.02313232421875,-0.023406982421875
