time,seconds_elapsed,z,y,x
1760554526547673600,0.069673583984375,-0.7375543965816498,0.5017410228863358,-0.9099486065506934
1760554526557677800,0.079677734375,-0.7764215951144695,0.2869882651373744,-1.0012604242004453
1760554526567682800,0.089682861328125,-0.35557752497792244,0.1492331146121025,-0.8268646651506424
1760554526577686500,0.0996865234375,0.1879062518775463,-0.1841352089062333,-0.19696604890674352
1760554526587690500,0.1096904296875,0.8540303199738264,-0.9352566508084535,0.4425898918680846
1760554526597695500,0.119695556640625,1.1752233447909355,-1.8296648661389945,0.9284609993189573
1760554526607699700,0.12969970703125,0.985463574001193,-2.125308146896958,1.4970540829896926
1760554526617704700,0.13970458984375,1.0387573572933673,-0.5243786788910627,1.2429045498758553
1760554526627708700,0.149708740234375,1.5299971521705389,1.2237836698204279,0.579874210011214
1760554526637712600,0.159712646484375,1.6463479878783225,0.8031576263487339,0.3011260595506057
1760554526647717600,0.169717529296875,1.9204513447403906,0.4870125325709581,-0.10849051412884145
1760554526657721900,0.179721923828125,2.1047049193292855,0.00777209530621767,-0.3220950882233679
1760554526667726800,0.189726806640625,2.124594445669651,-0.27485797462165357,-0.36479327975381165
1760554526677730600,0.19973046875,2.0856687949478623,-0.3770695180788636,-0.4503078458342701
1760554526687734500,0.209734619140625,2.053332459488511,-0.5492711280852556,-0.6940772200353443
1760554526697739500,0.219739501953125,2.1066683283567427,-0.4490682941019535,-1.0208036213211715
1760554526707743700,0.22974365234375,2.3740508525311945,-0.10194295564889908,-1.4235343810096381
1760554526717748700,0.239748779296875,2.7582646894067526,0.40636078675389287,-1.9045624323435126
1760554526727752700,0.249752685546875,2.872075192981958,0.7349334004282951,-2.467793842850625
1760554526737756700,0.259756591796875,2.8407629398733376,1.0668640923589467,-2.948486524750292
1760554526747761700,0.26976171875,2.763515449541807,1.3659142589509485,-3.112551297791302
1760554526757765600,0.279765625,2.5483973656117915,1.5683753981426358,-2.946629498706758
1760554526767771000,0.28977099609375,2.2351737122386695,1.7204527962699532,-2.5379773861452937
1760554526777774600,0.299774658203125,1.8378157316297292,2.0760399658590556,-2.0523446174949407
1760554526787778600,0.309778564453125,1.5778262403160332,2.506919984580576,-1.5764413618288933
1760554526797783600,0.319783447265625,1.5185580587893723,2.6162045351639387,-1.0033780008763074
1760554526807787800,0.329787841796875,1.3613053038507699,2.298757565007359,-0.48565264239460226
1760554526817792800,0.339792724609375,1.1613438725203276,1.7953576689980923,0.06528817246854304
1760554526827796700,0.349796630859375,1.0569693058103322,1.1862791379429398,0.6678766108520329
1760554526837800700,0.35980078125,0.893410728725791,0.5554581461571156,1.2421430639840663
1760554526847805700,0.3698056640625,0.7636673274815082,-0.11914148933961986,1.6633143202483653
1760554526857809700,0.3798095703125,0.393559172847867,-0.3366992215067148,1.6968381119266152
1760554526867814700,0.389814697265625,-0.10895078858435153,-0.32465193309932944,1.026628966473788
1760554526877818600,0.399818603515625,2.68743641846776,-0.1636442095413804,-1.4065524126790463
1760554526887822600,0.409822509765625,2.8686656767994165,-0.05593048847131431,0.9946600030221044
1760554526897827600,0.41982763671875,-0.08042319775819778,-1.5480831362202763,9.38146702387631
1760554526907831600,0.42983154296875,-1.1711778687924146,-2.597311326384544,7.28551531984508
1760554526917836500,0.43983642578125,-3.677272800725698,-1.88660285115242,6.411967813974618
1760554526927840800,0.4498408203125,-5.0971150492191315,-0.36536154462844134,4.400200706061721
1760554526937844700,0.4598447265625,-3.30885625244081,0.5635752555087209,1.5918147259190678
1760554526947849700,0.469849609375,2.494042675089836,1.626716235691309,-5.387528904891014
1760554526957853400,0.479853515625,0.2635392927497625,2.064765123128891,-5.15946424562633
1760554526967858400,0.4898583984375,0.3965466642260551,1.162673805949837,-4.525789910236001
1760554526977862700,0.499862548828125,0.24067279642522332,-0.24533209347315132,-2.207746337739378
1760554526987866600,0.50986669921875,-0.9401759870320558,-1.7680847544081508,0.9745585874967276
1760554526997871600,0.51987158203125,-1.4635931274145841,-2.159940484338999,4.079890601558983
1760554527007875600,0.52987548828125,-0.8061538855552672,-2.669897839167714,4.187259089387953
1760554527017880600,0.539880615234375,-0.05113572847545147,-1.726611318899691,4.884835988107324
1760554527027884800,0.549884765625,-0.42149698108732697,-0.6034607642386108,4.471128930243849
1760554527037888800,0.559888671875,0.3202519445747137,-0.9500132712397724,0.38657998148500916
1760554527047893800,0.569893798828125,0.9197475315093994,-1.639124174104631,-2.7611934363350272
1760554527057897500,0.5798974609375,4.079195312771201,-0.3035411396020092,-4.163677722792327
1760554527067902500,0.58990234375,3.6151188346296546,1.992135647986829,-2.2331774238549174
1760554527077906700,0.59990673828125,1.0388315915733575,1.289367171973735,1.8787663123078644
1760554527087910700,0.60991064453125,1.1756915468245743,-0.45349926228672266,3.875331028783321
1760554527097915600,0.61991552734375,1.6148726531624793,-2.0731603187695145,5.293905449298024
1760554527107919600,0.629919677734375,2.7144968593508003,-3.6916836033940315,5.1756344591826196
1760554527117924600,0.639924560546875,2.780628496906161,-3.4940833482369777,4.496620806635916
1760554527127928800,0.6499287109375,1.7887527177751064,-1.5250987126044928,4.201511194363237
1760554527137932500,0.6599326171875,0.9964438176989555,1.1078889073170721,4.137873419450223
1760554527147937500,0.6699375,0.2667132466107607,2.6106866485252973,3.1786724139526483
1760554527157941500,0.67994140625,-0.22987726164460182,2.7473239009365438,2.1951583665840326
1760554527167946500,0.689946533203125,-0.6821335381329059,2.8594372452050445,2.707940569575131
1760554527177950700,0.69995068359375,0.077612231990695,2.6834794975355267,3.205563051226735
1760554527187955700,0.709955810546875,0.05165419939160347,2.7069696787163613,3.7442768372014164
1760554527197959700,0.719959716796875,-0.949134954035282,2.638712427309155,3.3616385790795085
1760554527207963600,0.729963623046875,-1.3138801203310488,3.191735601404309,2.1228375189997255
1760554527217968600,0.73996875,-1.7641168736904858,3.997557478526234,0.8041584739543497
1760554527227972900,0.749972900390625,-2.4905104093104597,4.6920448867976665,0.11700380145749077
1760554527237977900,0.759977783203125,-2.9429075555741786,4.678248416635394,-0.5604913180187344
1760554527247981600,0.769981689453125,-2.5376778186768294,4.059050934886932,-1.345655168645829
1760554527257985500,0.779985595703125,-1.4387725744128226,3.7546176139518614,-0.7569580391012132
1760554527267990500,0.789990478515625,-0.8922071981549262,2.942000377601385,0.049945130451396105
1760554527277994800,0.799994873046875,-0.37278584941029547,1.9220229779712854,0.5159826064676046
1760554527288000000,0.81,-0.2757826882511377,0.7858354662783443,0.9853612826704978
