time,seconds_elapsed,z,y,x
1760554736176502500,0.06750244140625,0.0012210662275552748,0.014249328496307135,-0.006865867181494832
1760554736186507500,0.077507568359375,0.0003232406049966812,0.01986733277486637,-0.0115632494837977
1760554736196511500,0.087511474609375,0.006003039807081222,0.004210402502957731,-0.018261797274369745
1760554736206516500,0.0975166015625,0.015569325053691864,0.006621299569588154,-0.040125263169361276
1760554736216520400,0.1075205078125,0.009124386698007582,0.01714393569296226,-0.013650860279658809
1760554736226524700,0.117524658203125,0.00881166748702526,0.003812343096081167,-0.0018281470089219509
1760554736236529700,0.12752978515625,0.009389175114035605,0.00255845231115818,0.027313383597647768
1760554736246533600,0.13753369140625,0.017001988205313682,-0.004019318643957376,0.007944620595220477
1760554736256537600,0.14753759765625,0.008751461732387542,-0.014879114299826322,0.02031050996510312
1760554736266542600,0.15754248046875,0.023401918375492093,-0.01849670200878754,0.027860642216866835
1760554736276546600,0.167546630859375,0.016358429604768753,-0.01982627011211589,0.007419491609418764
1760554736286550500,0.177550537109375,0.014252397236227989,0.0029403825671412047,-0.0009987104474566877
1760554736296555500,0.187555419921875,0.0060094695478677745,0.016216409051883963,0.0030822295900899913
1760554736306559500,0.1975595703125,0.003009118688106537,-0.006963317940291017,0.013927448731334878
1760554736316563700,0.207563720703125,-0.0016378303349018097,0.006439348865114152,0.01099155967622064
1760554736326568700,0.217568603515625,0.016758242577314376,-0.008363320931326598,0.015657697456888855
1760554736336572700,0.22757275390625,0.015552958440780638,-0.016043427105154842,0.003648402972333133
1760554736346576600,0.23757666015625,0.010463526347279548,-0.022472199777327475,0.01707220389731228
1760554736356581600,0.24758154296875,0.010461772781610488,-0.009715703654661774,0.03812302910201251
1760554736366585600,0.257585693359375,0.019746318477392194,-0.011730294880084693,0.02852274112110026
1760554736376589600,0.267589599609375,0.025596213549375534,0.00383186978045851,0.014575592175452038
1760554736386594600,0.277594482421875,0.017070961788296698,0.00294635565020144,0.0011896847086027263
1760554736396598500,0.2875986328125,0.007502922976016998,-0.007999583919160067,-0.01001403814726509
1760554736406603500,0.297603515625,-0.005813070192933082,-0.00450817987313494,-0.02301067230189219
1760554736416607700,0.307607666015625,0.02246843691766262,-0.009272435132879763,-0.02244464505012147
1760554736426611700,0.31761181640625,0.015730068573355675,-0.008983224661648272,0.0014979652064852416
1760554736436616700,0.32761669921875,0.00914192235469818,0.009843695682194084,0.02370786991897039
1760554736446620400,0.337620361328125,0.016318682116270064,0.005041921423655003,0.017592282248660922
1760554736456624400,0.347624267578125,0.019003391155600548,0.012329722077958285,0.0019942334239836782
1760554736466629600,0.357629638671875,0.006575286737084388,-0.004488854118157178,-0.00931423758114688
1760554736476633600,0.367633544921875,0.01315349608361721,-0.009971505046635866,-0.0032480237442068754
1760554736486637600,0.377637451171875,0.017336919248104096,0.0016464702990837395,-0.0014757351083680987
1760554736496645400,0.387645263671875,0.0117944826900959,-0.002762834043148905,0.006077529815398156
1760554736506649600,0.397649658203125,0.02256020685434341,-0.006064597268588841,0.0043748358170501885
1760554736516653600,0.407653564453125,0.01372866562306881,-0.011688684228062629,0.0033341950571630146
1760554736526658600,0.417658447265625,0.011037526842951773,-0.013790862405393272,-0.0033591377021744847
1760554736536662500,0.42766259765625,0.010446575212478637,-0.0048145972074940795,0.0007885474286507814
1760554736546666500,0.43766650390625,0.03200549606978893,-0.009486516274977475,-0.009415012808190659
1760554736556671500,0.44767138671875,0.031876901254057885,-0.02887218474643305,-0.04483261887640692
1760554736566675500,0.457675537109375,0.033250527694821355,-0.053633500107936556,-0.07581244342657736
1760554736576680400,0.467680419921875,0.016668226206302643,-0.029988164898008107,-0.07169731799163855
1760554736586684400,0.477684326171875,0.001724339574575424,-0.00491917182682082,-0.02529196077263914
1760554736596688400,0.4876884765625,-0.018166940331459044,0.028903310537058857,0.021597974226064978
1760554736606693600,0.497693603515625,-0.005751695394515991,0.06899363939035684,0.05004828943177126
1760554736616697600,0.507697509765625,0.006205868902802467,0.06365341087356209,0.05263512758719734
1760554736626701600,0.51770166015625,0.010370587366819381,0.026345333149936048,0.022365506266150623
1760554736636706600,0.52770654296875,0.011691022315621375,-0.014871570314187555,-0.015012175228120758
